,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments
13170,Carlos Rivera,Te Esperaba,0.44,0.464,6.0,-6.722,0.0268,0.655,0.0,0.109,0.24,83.922,213493.0,224844067.0,1099290.0,23599.0
13171,Carlos Rivera,Que Lo Nuestro Se Quede Nuestro,0.464,0.444,4.0,-8.583,0.027,0.488,2.32e-05,0.166,0.294,144.092,222827.0,280636012.0,929332.0,18309.0
13172,Carlos Rivera,¿Cómo Pagarte?,0.395,0.601,8.0,-5.322,0.0384,0.51,0.0,0.0801,0.35,179.511,211947.0,162798211.0,709146.0,13294.0
13173,Carlos Rivera,Me Muero,0.51,0.572,6.0,-6.153,0.0262,0.28,0.0,0.113,0.529,142.062,196040.0,261918800.0,1026148.0,22758.0
13174,Carlos Rivera,Un Viaje a Todas Partes,0.584,0.513,11.0,-6.646,0.0281,0.657,0.0,0.111,0.363,91.981,203836.0,4002656.0,59214.0,3257.0
13175,Carlos Rivera,100 Años,0.548,0.568,9.0,-4.46,0.0292,0.675,0.0,0.0916,0.735,83.308,185080.0,144975461.0,1158067.0,30052.0
13176,Carlos Rivera,Solo Tú,0.469,0.728,6.0,-3.436,0.0271,0.294,0.0,0.097,0.281,161.874,211627.0,108013929.0,386594.0,6719.0
13177,Carlos Rivera,Otras Vidas,0.508,0.521,6.0,-5.937,0.0276,0.34,0.0,0.0961,0.238,143.884,212093.0,117224144.0,398862.0,9296.0
13178,Carlos Rivera,Un Viaje a Todas Partes - Versión Acústica,0.588,0.554,11.0,-9.355,0.0349,0.697,0.0,0.132,0.494,87.123,210000.0,4002656.0,59214.0,3257.0
13179,Gerardo Ortiz,Tranquilito,0.858,0.634,0.0,-4.058,0.0286,0.518,0.0,0.236,0.909,110.03,164360.0,84011354.0,506017.0,7243.0
13181,Gerardo Ortiz,Mañana Voy A Conquistarla,0.52,0.748,8.0,-5.222,0.0901,0.269,0.0,0.117,0.596,82.206,145560.0,19152583.0,113950.0,1395.0
13182,Gerardo Ortiz,Quién Se Anima,0.841,0.639,7.0,-5.908,0.0694,0.451,0.0,0.0626,0.982,119.95,97240.0,185354362.0,483643.0,10786.0
13183,Gerardo Ortiz,Fuiste Mía,0.747,0.556,0.0,-5.997,0.0302,0.223,4.46e-05,0.132,0.903,119.989,131853.0,1464423.0,15173.0,809.0
13184,Gerardo Ortiz,El Mundo Es Tuyo (En Vivo),0.371,0.86,5.0,-1.986,0.11,0.646,0.0,0.442,0.883,178.78,187973.0,17481173.0,92360.0,202.0
13185,Gerardo Ortiz,Tal Como Eres,0.503,0.611,10.0,-5.464,0.0308,0.589,0.0,0.105,0.738,183.883,230803.0,180128292.0,712093.0,15160.0
13186,Gerardo Ortiz,El Gabito,0.689,0.811,11.0,-2.499,0.0399,0.362,0.0,0.353,0.91,113.93,163422.0,3541990.0,54845.0,907.0
13187,Gerardo Ortiz,Perdóname,0.509,0.383,10.0,-7.709,0.0551,0.679,0.0,0.0464,0.778,151.851,200387.0,200136678.0,757627.0,13376.0
13188,Gerardo Ortiz,Dámaso,0.579,0.841,2.0,-4.073,0.0324,0.314,0.0,0.199,0.964,165.934,159027.0,2598377.0,9877.0,450.0
13189,Pierce The Veil,King For A Day,0.403,0.965,6.0,-2.238,0.0964,3.81e-05,0.000276,0.341,0.431,112.363,236293.0,154449027.0,1436557.0,88186.0
13190,Pierce The Veil,A Match Into Water,0.371,0.979,1.0,-2.701,0.144,0.0002,3.67e-06,0.516,0.473,196.058,212547.0,114545.0,5006.0,121.0
13191,Pierce The Veil,Bulls In The Bronx,0.472,0.925,6.0,-3.545,0.15,0.000394,0.000528,0.0826,0.338,159.989,267867.0,59974218.0,500754.0,26861.0
13192,Pierce The Veil,Hell Above,0.48,0.977,6.0,-1.993,0.117,0.000463,2.82e-06,0.355,0.331,129.999,223547.0,26853310.0,246661.0,12242.0
13193,Pierce The Veil,Emergency Contact,0.541,0.826,3.0,-4.214,0.0361,0.000469,0.0,0.711,0.402,113.03,240000.0,1118751.0,39455.0,2336.0
13194,Pierce The Veil,Pass The Nirvana,0.543,0.895,2.0,-4.576,0.0881,0.00098,0.000547,0.155,0.623,143.007,197374.0,1666132.0,71993.0,3060.0
13195,Pierce The Veil,Caraphernelia,0.531,0.984,3.0,-3.767,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,268480.0,58236502.0,411312.0,32271.0
13196,Pierce The Veil,Even When I’m Not With You,0.257,0.625,5.0,-5.842,0.0293,0.00014,0.0,0.0969,0.323,169.022,174146.0,330297.0,16445.0,1201.0
13197,Pierce The Veil,Bulletproof Love,0.452,0.964,6.0,-2.877,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,237400.0,29023333.0,209331.0,14546.0
13198,Pierce The Veil,Hold On Till May,0.46,0.91,3.0,-3.71,0.0525,0.000585,0.00155,0.0735,0.327,73.019,278587.0,8098615.0,74138.0,6319.0
13199,Skepta,Show Out (with Skepta & Pop Smoke),0.619,0.589,1.0,-6.531,0.124,0.43,0.000392,0.378,0.158,143.896,174960.0,14966866.0,283021.0,7004.0
13200,Skepta,Wow (feat. Skepta & Naira Marley),0.947,0.652,6.0,-4.292,0.233,0.156,0.000346,0.0651,0.447,110.031,179800.0,908872.0,20256.0,1062.0
13201,Skepta,Papi Chulo,0.866,0.563,6.0,-6.965,0.102,0.187,0.0,0.0888,0.309,127.905,161668.0,37349202.0,576201.0,7442.0
13202,Skepta,Warm - Remix,0.87,0.65,2.0,-7.706,0.385,0.418,0.0,0.118,0.726,142.975,187972.0,3687267.0,64350.0,2056.0
13203,Skepta,Energy (Stay Far Away),0.836,0.614,8.0,-4.543,0.311,0.345,9.86e-05,0.088,0.603,101.97,199521.0,61183441.0,353573.0,7709.0
13204,Skepta,Greaze Mode,0.781,0.72,6.0,-8.347,0.165,0.112,4.1e-05,0.153,0.403,150.074,168400.0,12994179.0,184246.0,5301.0
13205,Skepta,Shutdown,0.656,0.746,7.0,-4.716,0.314,0.126,0.0,0.508,0.824,104.044,188939.0,57773262.0,499252.0,18855.0
13206,Skepta,Dimension (feat. Skepta & Rema),0.561,0.722,4.0,-6.437,0.068,0.173,4.86e-05,0.175,0.173,103.099,234027.0,11054230.0,106421.0,3605.0
13207,Skepta,That's Not Me,0.827,0.854,0.0,-3.43,0.238,0.334,0.0,0.073,0.869,139.089,185968.0,19946217.0,171860.0,4625.0
13208,Skepta,What Do You Mean?,0.738,0.521,2.0,-8.909,0.495,0.0482,5.75e-06,0.108,0.379,192.003,211120.0,6042795.0,49727.0,540.0
13210,TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",0.63,0.516,0.0,-5.759,0.0379,0.736,0.0,0.264,0.254,143.786,229990.0,237696728.0,2443798.0,94634.0
13211,TAEYANG,Wedding Dress,0.729,0.669,0.0,-4.73,0.0347,0.122,0.0,0.129,0.707,133.943,242747.0,72453804.0,500450.0,38544.0
13212,TAEYANG,링가링가 (RINGA LINGA),0.584,0.845,1.0,-3.029,0.066,0.0858,0.0,0.124,0.393,141.018,227021.0,138130315.0,1295454.0,53205.0
13213,TAEYANG,I Need A Girl (Feat. G-DRAGON),0.706,0.531,11.0,-7.021,0.0438,0.471,0.0,0.092,0.555,115.018,219307.0,10597209.0,113265.0,8856.0
13214,TAEYANG,Only Look At Me (나만 바라봐),0.707,0.675,2.0,-5.165,0.0336,0.27,0.0,0.332,0.859,140.048,240920.0,20500922.0,163041.0,10373.0
13215,TAEYANG,WHITE NIGHT,0.509,0.658,0.0,-5.086,0.0954,0.048,0.0,0.393,0.511,146.676,85586.0,5224769.0,234662.0,10176.0
13216,TAEYANG,Wedding Dress - English Version,0.693,0.634,0.0,-5.863,0.0499,0.068,0.0,0.104,0.525,133.946,247960.0,10042732.0,83440.0,3056.0
13217,TAEYANG,"EYES, NOSE, LIPS - JPN",0.644,0.535,0.0,-5.112,0.0375,0.65,0.0,0.0706,0.277,143.886,232067.0,237696728.0,2443798.0,94634.0
13218,TAEYANG,WAKE ME UP,0.577,0.513,10.0,-5.996,0.0292,0.0298,0.0,0.114,0.195,78.014,199458.0,12171333.0,403127.0,20359.0
13219,ONE OK ROCK,Wherever you are,0.379,0.69,4.0,-4.79,0.0549,0.0286,0.0,0.335,0.288,173.716,295600.0,14124801.0,60148.0,2127.0
13220,ONE OK ROCK,Stand Out Fit In,0.615,0.841,11.0,-5.352,0.0416,0.0178,0.0,0.133,0.316,126.026,214573.0,53563658.0,710965.0,25413.0
13221,ONE OK ROCK,The Beginning,0.36,0.983,0.0,-2.352,0.101,8.83e-05,0.0,0.111,0.279,182.058,292733.0,200767418.0,1008010.0,40621.0
13222,ONE OK ROCK,Yokubou ni michita seinendan,0.554,0.752,11.0,-5.473,0.0303,0.0479,0.0,0.364,0.694,87.985,202200.0,122362.0,1922.0,28.0
13223,ONE OK ROCK,We Are,0.41,0.834,5.0,-5.375,0.054,0.0651,0.0,0.115,0.333,147.982,255400.0,30742074.0,415468.0,11066.0
13224,ONE OK ROCK,Let Me Let You Go,0.533,0.831,5.0,-3.696,0.0609,0.00804,0.0,0.0975,0.741,96.091,180212.0,6282580.0,102238.0,3509.0
13225,ONE OK ROCK,Wasted Nights,0.556,0.833,5.0,-5.29,0.0402,0.0156,0.0,0.0659,0.374,125.07,224747.0,9163312.0,112043.0,3304.0
13226,ONE OK ROCK,Save Yourself,0.503,0.849,5.0,-2.709,0.0615,0.00428,0.0,0.0667,0.762,165.096,197995.0,2939351.0,61444.0,1627.0
13227,ONE OK ROCK,Heartache,0.415,0.689,1.0,-6.486,0.0302,0.154,0.0,0.0637,0.245,143.043,265213.0,66401852.0,437274.0,14046.0
13228,ONE OK ROCK,Vandalize,0.569,0.917,10.0,-4.538,0.0575,0.00458,0.0,0.221,0.582,133.965,194696.0,2854972.0,93940.0,2491.0
13229,Kacey Musgraves,Rainbow,0.581,0.197,3.0,-7.697,0.0329,0.88,0.0,0.107,0.349,130.367,214293.0,27443019.0,255558.0,10212.0
13230,Kacey Musgraves,Butterflies,0.689,0.614,4.0,-6.137,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053.0,18309950.0,146840.0,4073.0
13231,Kacey Musgraves,Slow Burn,0.555,0.43,2.0,-9.105,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133.0,644222.0,5411.0,300.0
13232,Kacey Musgraves,Follow Your Arrow,0.448,0.649,5.0,-5.925,0.0434,0.418,0.0,0.0976,0.575,195.925,199640.0,32639584.0,233923.0,7753.0
13233,Kacey Musgraves,Golden Hour,0.611,0.555,6.0,-6.372,0.0274,0.0952,0.0,0.11,0.413,88.969,198453.0,4124639.0,38744.0,1279.0
13234,Kacey Musgraves,Merry Go 'Round,0.651,0.466,6.0,-9.403,0.0305,0.541,0.0027,0.116,0.326,86.953,206893.0,16114601.0,100388.0,2721.0
13235,Kacey Musgraves,Easy (with Kacey Musgraves feat. Mark Ronson),0.581,0.674,8.0,-7.09,0.033,0.00187,3.01e-06,0.128,0.488,143.005,213572.0,9324652.0,217549.0,6728.0
13236,Kacey Musgraves,Glittery - From The Kacey Musgraves Christmas Show,0.509,0.307,1.0,-9.616,0.0307,0.874,0.0,0.701,0.392,85.471,143467.0,1348868.0,34516.0,686.0
13237,Kacey Musgraves,All Is Found - Kacey Musgraves Version,0.438,0.19,5.0,-13.573,0.0289,0.954,7.12e-05,0.117,0.106,153.02,183735.0,5401834.0,58150.0,0.0
13238,Kacey Musgraves,High Horse,0.725,0.674,11.0,-5.254,0.0363,0.0325,3.55e-06,0.0531,0.773,120.057,213693.0,9163356.0,94547.0,4470.0
13239,Lee Brice,Soul,0.789,0.642,11.0,-8.304,0.0352,0.357,0.0,0.0985,0.755,121.003,167680.0,9651814.0,60040.0,1739.0
13240,Lee Brice,One Of Them Girls,0.643,0.79,4.0,-6.079,0.0461,0.29,0.0,0.107,0.808,95.981,188893.0,83258368.0,393372.0,4808.0
13241,Lee Brice,Rumor,0.655,0.56,9.0,-6.857,0.0486,0.749,0.0,0.115,0.599,140.975,198440.0,15429313.0,61266.0,775.0
13242,Lee Brice,I Hope You’re Happy Now,0.591,0.815,10.0,-4.725,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689.0,48535511.0,247177.0,5102.0
13243,Lee Brice,Hard To Love,0.638,0.722,9.0,-6.177,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293.0,70935969.0,304505.0,3403.0
13244,Lee Brice,Memory I Don't Mess With,0.617,0.704,6.0,-7.61,0.0258,0.171,0.0,0.0924,0.57,91.541,180617.0,16149622.0,102246.0,2731.0
13245,Lee Brice,I Don't Dance,0.587,0.559,1.0,-7.742,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173.0,48568444.0,244884.0,3729.0
13246,Lee Brice,Boy,0.498,0.408,6.0,-7.946,0.0331,0.644,0.0,0.0993,0.383,78.942,198973.0,43491025.0,229004.0,1740.0
13247,Lee Brice,Love Like Crazy,0.535,0.725,10.0,-5.108,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,217387.0,9852613.0,66339.0,1016.0
13248,Lee Brice,Drinking Class,0.663,0.53,1.0,-9.763,0.0301,0.0886,0.0,0.154,0.269,109.003,207347.0,19087599.0,97926.0,2045.0
13249,Crystal Castles,Transgender,0.522,0.914,7.0,-8.285,0.0379,0.000164,0.847,0.24,0.0364,137.939,184760.0,9737038.0,258283.0,5898.0
13250,Crystal Castles,Kerosene,0.519,0.546,8.0,-9.368,0.0763,0.0827,0.0,0.133,0.0862,115.799,192000.0,6855634.0,125350.0,2485.0
13251,Crystal Castles,Vanished,0.713,0.868,0.0,-6.644,0.0305,0.00206,9.23e-05,0.225,0.641,119.98,242960.0,3187985.0,107604.0,931.0
13252,Crystal Castles,Leni (Crystal Castles vs GoodBooks),0.642,0.641,6.0,-6.619,0.0312,0.0627,0.00289,0.0627,0.55,119.938,256400.0,5207001.0,142962.0,0.0
13253,Crystal Castles,Crimewave,0.746,0.691,4.0,-7.533,0.0403,0.184,0.0259,0.205,0.888,119.982,258453.0,8544843.0,240024.0,4874.0
13254,Crystal Castles,Untrust Us,0.609,0.807,11.0,-5.405,0.0283,0.0376,0.204,0.13,0.203,125.906,186373.0,3975780.0,70340.0,1429.0
13255,Crystal Castles,Not In Love - Radio Version,0.477,0.98,7.0,-4.204,0.0887,0.000834,0.00963,0.357,0.199,135.902,226987.0,31803557.0,299996.0,1836.0
13257,Crystal Castles,Char,0.396,0.844,6.0,-6.644,0.313,0.0187,0.0697,0.32,0.331,99.778,188333.0,3765742.0,48544.0,1483.0
13258,Crystal Castles,Empathy,0.51,0.914,10.0,-5.512,0.0309,0.128,0.459,0.466,0.332,109.97,249520.0,56662.0,375.0,31.0
13259,Owl City,Fireflies,0.512,0.662,3.0,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,228347.0,480239520.0,4432091.0,370936.0
13260,Owl City,Good Time,0.56,0.872,3.0,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933.0,427768444.0,2425007.0,133437.0
13261,Owl City,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",0.638,0.831,11.0,-6.812,0.081,0.0263,0.0,0.0491,0.388,127.975,218093.0,69066235.0,675679.0,45263.0
13262,Owl City,Vanilla Twilight,0.582,0.529,11.0,-7.637,0.0248,0.00961,0.000554,0.113,0.567,166.134,231707.0,78613807.0,493083.0,57149.0
13263,Owl City,Kelly Time,0.561,0.557,0.0,-8.013,0.0354,0.536,0.0,0.145,0.698,174.147,329526.0,145863.0,9615.0,799.0
13264,Owl City,Verge,0.546,0.744,2.0,-6.892,0.0333,0.000181,1.17e-06,0.114,0.206,127.977,213027.0,16593119.0,174506.0,6790.0
13265,Owl City,Shooting Star,0.514,0.873,0.0,-4.939,0.0528,0.0124,0.0,0.112,0.459,124.018,247347.0,33387909.0,303407.0,19044.0
13266,Owl City,Forever & Always,0.58,0.921,8.0,-7.376,0.0463,0.00787,8.06e-05,0.097,0.37,144.98,194002.0,425686.0,8665.0,652.0
13267,Owl City,Unbelievable,0.769,0.611,8.0,-5.674,0.0422,0.00363,0.0,0.246,0.753,118.02,193493.0,10694196.0,107549.0,7294.0
13268,Owl City,This Isn’t The End,0.664,0.655,7.0,-5.752,0.0291,0.0173,0.000312,0.15,0.449,128.013,203840.0,9596912.0,118851.0,6275.0
13269,Motionless In White,Another Life,0.39,0.939,4.0,-3.828,0.0787,5.08e-05,0.0,0.0968,0.495,161.997,205394.0,34801909.0,467589.0,11696.0
13270,Motionless In White,Masterpiece,0.324,0.863,10.0,-3.716,0.123,0.000109,0.0,0.311,0.394,177.985,206648.0,12183790.0,201637.0,9021.0
13271,Motionless In White,Voices,0.499,0.937,6.0,-2.492,0.0605,4.54e-05,6.11e-06,0.477,0.569,90.029,224000.0,50288818.0,491200.0,13307.0
13272,Motionless In White,Werewolf,0.495,0.951,10.0,-3.01,0.149,0.0006,0.0,0.116,0.515,95.01,212082.0,4681348.0,135231.0,5131.0
13273,Motionless In White,Sign Of Life,0.507,0.929,0.0,-3.246,0.0756,4.37e-05,1.52e-05,0.397,0.429,101.05,220066.0,1125091.0,17774.0,477.0
13274,Motionless In White,Cyberhex,0.526,0.944,6.0,-3.815,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,275248.0,6851159.0,139213.0,6592.0
13275,Motionless In White,Reincarnate,0.478,0.992,7.0,-3.165,0.211,0.000245,0.000206,0.327,0.117,109.969,220040.0,28501070.0,278969.0,12774.0
13276,Motionless In White,Brand New Numb,0.566,0.886,0.0,-3.63,0.0902,0.000348,0.0,0.494,0.619,130.066,222461.0,5185151.0,103821.0,2772.0
13277,Motionless In White,Soft,0.488,0.967,1.0,-1.825,0.103,4.63e-06,0.00018,0.494,0.331,94.99,210000.0,3766849.0,53374.0,1271.0
13278,Motionless In White,Thoughts & Prayers,0.321,0.962,1.0,-3.364,0.161,6.78e-06,0.0,0.396,0.473,200.142,240450.0,3561100.0,139709.0,6663.0
13279,Fabrizio Paterlini,Rue des trois frères,0.348,0.169,1.0,-18.45,0.0413,0.959,0.889,0.1,0.107,138.877,111443.0,541904.0,17172.0,186.0
13280,Fabrizio Paterlini,Waltz,0.27,0.0516,8.0,-33.766,0.0442,0.986,0.953,0.112,0.199,87.587,64788.0,2057.0,180.0,12.0
13281,Fabrizio Paterlini,Distractions,0.123,0.0358,4.0,-38.528,0.0483,0.99,0.945,0.098,0.0399,114.425,75776.0,4910.0,88.0,1.0
13282,Fabrizio Paterlini,The hall is dancing,0.482,0.00796,7.0,-36.846,0.0395,0.988,0.953,0.0972,0.0757,105.502,63263.0,7245.0,192.0,14.0
13283,Fabrizio Paterlini,Fire,0.363,0.0409,8.0,-26.775,0.0598,0.99,0.924,0.146,0.111,67.315,82261.0,18118.0,662.0,32.0
13284,Fabrizio Paterlini,When Orange is the Sky,0.309,0.0278,2.0,-38.497,0.043,0.988,0.952,0.081,0.24,127.773,99049.0,17267.0,676.0,40.0
13285,Fabrizio Paterlini,Snow,0.276,0.259,2.0,-17.332,0.034,0.987,0.866,0.102,0.416,180.901,158036.0,13490.0,388.0,25.0
13286,Fabrizio Paterlini,My Misty Mornings,0.346,0.217,8.0,-16.927,0.038,0.993,0.874,0.0912,0.163,130.063,202736.0,127481.0,2288.0,13.0
13287,Fabrizio Paterlini,"All My Joy, All My Pain",0.366,0.037,8.0,-24.291,0.0385,0.992,0.914,0.118,0.165,63.134,172173.0,213862.0,2687.0,13.0
13288,Fabrizio Paterlini,If only I could tell,0.312,0.00284,4.0,-39.919,0.032,0.989,0.907,0.0947,0.246,66.601,83013.0,20442.0,765.0,59.0
13289,Sean Kingston,Beautiful Girls,0.762,0.661,1.0,-6.075,0.0687,0.15,0.0,0.256,0.769,130.009,225373.0,1070250758.0,8647276.0,248664.0
13290,Sean Kingston,Eenie Meenie,0.734,0.639,1.0,-3.241,0.0316,0.0348,0.0,0.102,0.836,121.212,201653.0,589129459.0,4553789.0,180898.0
13291,Sean Kingston,Fire Burning,0.839,0.804,1.0,-2.513,0.0329,0.0192,0.0,0.331,0.888,122.973,239987.0,101601592.0,477633.0,22045.0
13292,Sean Kingston,Beautiful Girls,0.745,0.666,9.0,-5.899,0.0566,0.159,0.0,0.302,0.708,129.995,241933.0,1070250758.0,8647276.0,248664.0
13293,Sean Kingston,Take You There,0.752,0.921,5.0,-4.321,0.0696,0.0182,0.0,0.256,0.634,115.033,236693.0,39936364.0,226995.0,8892.0
13294,Sean Kingston,Beat It (feat. Chris Brown & Wiz Khalifa),0.477,0.637,1.0,-5.386,0.109,0.00487,0.0,0.284,0.555,198.12,253453.0,202279707.0,1035118.0,40179.0
13295,Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0.792,0.808,5.0,-4.156,0.0963,0.335,0.0,0.269,0.709,92.064,230600.0,57775754.0,251700.0,16239.0
13296,Sean Kingston,Amore e Capoeira,0.827,0.697,11.0,-4.368,0.142,0.122,0.0,0.044,0.836,118.083,172455.0,230896740.0,774648.0,16854.0
13297,Sean Kingston,Me Love,0.66,0.847,1.0,-3.25,0.191,0.0628,0.0,0.112,0.925,180.01,204293.0,49006601.0,244126.0,10409.0
13298,Sean Kingston,Dumb Love,0.758,0.646,0.0,-3.662,0.0721,0.356,0.0,0.473,0.877,128.03,186773.0,2297322.0,31698.0,1846.0
13299,Lucenzo,Mambella,0.783,0.72,10.0,-4.496,0.0533,0.429,3.11e-05,0.0632,0.925,104.958,171500.0,52534.0,1129.0,58.0
13300,Lucenzo,Vem Dancar Kuduro,0.327,0.941,1.0,-3.294,0.353,0.0231,0.0,0.0636,0.707,129.738,199236.0,37365365.0,98976.0,7906.0
13301,Lucenzo,Baila Pa Mi,0.853,0.619,5.0,-5.842,0.154,0.499,0.0124,0.102,0.755,94.988,160421.0,3041320.0,22759.0,236.0
13302,Lucenzo,Bailamos,0.682,0.781,11.0,-4.957,0.119,0.299,4.66e-05,0.113,0.568,193.877,173196.0,3532062.0,31532.0,534.0
13303,Lucenzo,Baila Morena,0.483,0.916,1.0,-3.728,0.144,0.0156,0.0,0.319,0.721,129.79,184217.0,7154985.0,27674.0,1039.0
13304,Lucenzo,No Me Ama,0.799,0.675,7.0,-5.999,0.0772,0.418,0.0,0.0958,0.678,96.797,167474.0,10846333.0,68651.0,920.0
13305,Lucenzo,Obsesión,0.781,0.679,0.0,-5.036,0.0379,0.0282,0.0,0.17,0.892,130.02,193493.0,18882720.0,86216.0,878.0
13306,Lucenzo,Danza Kuduro 2019 - Luigi Ramirez Mix,0.605,0.747,0.0,-7.217,0.196,0.00784,0.0,0.126,0.325,129.97,200769.0,6194516.0,34895.0,151.0
13307,Lucenzo,Danza Kuduro - Remix,0.878,0.473,7.0,-9.34,0.152,0.0102,0.000195,0.0662,0.717,130.005,212040.0,97277085.0,670491.0,8175.0
13308,Lucenzo,Te Toca,0.852,0.787,10.0,-5.438,0.0369,0.239,1.5e-05,0.0578,0.945,120.039,161000.0,272308.0,3371.0,124.0
13309,Hamza,FADE UP,0.758,0.599,4.0,-5.99,0.0877,0.57,1.13e-06,0.129,0.557,129.96,219188.0,194902.0,2325.0,115.0
13311,Hamza,Atasanté (feat. Hamza),0.833,0.49,7.0,-8.892,0.0877,0.408,0.0,0.0887,0.665,130.007,214613.0,1773099.0,8872.0,79.0
13312,Hamza,Pilote (feat. Hamza),0.844,0.562,2.0,-7.744,0.137,0.217,0.000636,0.114,0.574,94.976,187307.0,32286984.0,271286.0,3984.0
13313,Hamza,Chrome Hearts,0.579,0.523,4.0,-8.773,0.404,0.464,0.0,0.0841,0.382,79.972,169320.0,1417705.0,23278.0,493.0
13314,Hamza,Life,0.554,0.497,4.0,-7.914,0.352,0.554,0.0,0.0871,0.459,84.499,228413.0,39899777.0,310390.0,4925.0
13315,Hamza,God Bless (feat. Damso),0.861,0.572,11.0,-9.98,0.116,0.00947,0.000751,0.0639,0.232,82.51,161743.0,24706004.0,256291.0,6060.0
13317,Hamza,BXL ZOO,0.745,0.656,11.0,-6.829,0.203,0.0604,0.0,0.11,0.405,137.997,201333.0,14360.0,195.0,11.0
13318,Hamza,Jota,0.86,0.593,1.0,-6.735,0.295,0.196,2.94e-05,0.0707,0.54,81.988,164133.0,3332721.0,55952.0,1318.0
13319,Lykke Li,sex money feelings die - slowed version,0.797,0.44,5.0,-6.587,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,168811.0,688849.0,21121.0,283.0
13320,Lykke Li,sex money feelings die,0.789,0.534,8.0,-6.347,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,139840.0,19522017.0,318766.0,2271.0
13321,Lykke Li,I Follow Rivers - The Magician Remix,0.785,0.7,9.0,-5.81,0.0406,0.0179,0.00251,0.0823,0.296,122.031,279636.0,4751301.0,50245.0,1293.0
13322,Lykke Li,Possibility,0.378,0.311,0.0,-10.012,0.0285,0.77,0.00183,0.0809,0.0767,56.993,306440.0,10006489.0,106963.0,4064.0
13323,Lykke Li,Little Bit,0.819,0.736,7.0,-6.504,0.0416,0.158,0.00161,0.109,0.701,120.318,273427.0,2722221.0,55855.0,1662.0
13324,Lykke Li,I Follow Rivers,0.599,0.533,9.0,-14.032,0.0472,0.475,0.00153,0.235,0.607,122.262,228467.0,1359593.0,10029.0,263.0
13325,Lykke Li,Little Bit (feat. Autoerotique) - Remix,0.853,0.718,6.0,-5.941,0.196,0.0622,0.000989,0.0597,0.64,128.019,234701.0,412790.0,9778.0,16.0
13326,Lykke Li,Late Night Feelings (feat. Lykke Li),0.688,0.729,4.0,-6.56,0.0573,0.437,0.00369,0.0928,0.469,110.055,251029.0,13800419.0,149709.0,3017.0
13327,Lykke Li,No Rest for the Wicked,0.312,0.445,11.0,-7.202,0.0305,0.365,0.0038,0.13,0.272,97.967,222719.0,14474583.0,122810.0,2466.0
13328,Lykke Li,Unchained Melody,0.371,0.0731,2.0,-8.051,0.0328,0.931,0.0,0.0717,0.316,137.466,156000.0,1045440.0,19927.0,673.0
13329,Pedro Capó,Calma - Remix,0.826,0.764,11.0,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,237627.0,2661008889.0,12824789.0,365440.0
13330,Pedro Capó,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,24706327.0,557111.0,17598.0
13331,Pedro Capó,Tutu,0.727,0.838,9.0,-2.435,0.0472,0.297,0.0,0.0603,0.933,145.995,179339.0,751157957.0,5965572.0,151960.0
13332,Pedro Capó,Una Vez Más,0.657,0.44,2.0,-8.795,0.0742,0.202,1.49e-05,0.329,0.373,74.963,188709.0,194729.0,4983.0,321.0
13333,Pedro Capó,Tutu - Remix,0.728,0.802,0.0,-2.409,0.0457,0.411,0.0,0.102,0.866,77.01,165821.0,99338660.0,784982.0,43329.0
13334,Pedro Capó,Perdiendo la Cabeza,0.735,0.835,2.0,-3.096,0.214,0.0901,0.0,0.291,0.739,167.884,165360.0,125459680.0,958179.0,19266.0
13335,Pedro Capó,Casualidad,0.753,0.72,10.0,-4.223,0.0987,0.383,0.0,0.0554,0.84,173.906,193112.0,44175104.0,241487.0,7074.0
13336,Pedro Capó,Calma,0.74,0.592,2.0,-6.388,0.0539,0.218,0.0,0.0726,0.549,126.914,180066.0,258271615.0,1889066.0,41853.0
13337,Pedro Capó,Te Olvidaré,0.684,0.87,4.0,-3.681,0.0627,0.0744,0.0,0.347,0.88,74.973,185427.0,90626851.0,736959.0,10116.0
13338,Pedro Capó,Sin Haber Dormido,0.567,0.699,1.0,-3.473,0.111,0.145,0.0,0.157,0.277,179.958,187594.0,536133.0,12949.0,366.0
